Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Protein,Adult females* 19 y +,2412,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Adult females* 19 y +,3379,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Adult females* 19 y +,1279,Fish & Seafood,,,3.6,0.3,3.1,4.1,g,5.5,0.4,,1
Protein,Adult females* 19 y +,994,Fish & Seafood,Fish,,3.1,0.3,2.6,3.6,g,4.6,0.4,,2
Protein,Adult females* 19 y +,370,Fish & Seafood,Shellfish,,0.6,0.1,0.4,0.7,g,0.8,0.1,E,2
Protein,Adult females* 19 y +,6595,Fruits & Vegetables,,,4.5,0.1,4.3,4.6,g,6.7,0.1,,1
Protein,Adult females* 19 y +,4951,Fruits & Vegetables,Fruits,,1.1,0.0,1.1,1.2,g,1.7,0.0,,2
Protein,Adult females* 19 y +,6291,Fruits & Vegetables,Vegetables Including Potatoes,,3.3,0.1,3.2,3.5,g,5.0,0.1,,2
Protein,Adult females* 19 y +,1919,Fruits & Vegetables,Fruits,Banana,0.3,0.0,0.3,0.3,g,0.4,0.0,,3
Protein,Adult females* 19 y +,1356,Fruits & Vegetables,Fruits,Citrus Fruits,0.2,0.0,0.2,0.2,g,0.3,0.0,,3
Protein,Adult females* 19 y +,854,Fruits & Vegetables,Fruits,Other Fruits,0.2,0.0,0.1,0.2,g,0.3,0.0,,3
Protein,Adult females* 19 y +,1597,Fruits & Vegetables,Fruits,Berries,0.1,0.0,0.1,0.1,g,0.2,0.0,,3
Protein,Adult females* 19 y +,1574,Fruits & Vegetables,Fruits,Apple,0.1,0.0,0.1,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,1006,Fruits & Vegetables,Fruits,Grapes & Raisins,0.1,0.0,0.1,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,306,Fruits & Vegetables,Fruits,Melons,0.1,0.0,0.1,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,259,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.0,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,215,Fruits & Vegetables,Fruits,Cherries,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,265,Fruits & Vegetables,Fruits,Pears,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,327,Fruits & Vegetables,Fruits,Pineapples,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,133,Fruits & Vegetables,Fruits,Plums & Prunes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,5446,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,1.2,0.0,1.1,1.2,g,1.8,0.1,,3
Protein,Adult females* 19 y +,2959,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,1.1,0.0,1.0,1.2,g,1.6,0.1,,3
Protein,Adult females* 19 y +,3518,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,0.9,0.0,0.8,1.0,g,1.4,0.1,,3
Protein,Adult females* 19 y +,2348,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,0.2,0.0,0.1,0.2,g,0.3,0.0,,3
Protein,Adult females* 19 y +,6669,Grain Products,,,13.2,0.2,12.7,13.6,g,19.9,0.3,,1
Protein,Adult females* 19 y +,5520,Grain Products,Breads,,6.8,0.1,6.5,7.1,g,10.3,0.2,,2
Protein,Adult females* 19 y +,2230,Grain Products,Breakfast Cereals,,1.2,0.1,1.1,1.3,g,1.8,0.1,,2
Protein,Adult females* 19 y +,1575,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,0.4,0.0,0.4,0.5,g,0.7,0.0,,2
Protein,Adult females* 19 y +,4893,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,4.7,0.2,4.4,5.0,g,7.1,0.2,,2
Protein,Adult females* 19 y +,2551,Grain Products,Breads,White Breads & Rolls,2.6,0.1,2.4,2.8,g,3.9,0.2,,3
Protein,Adult females* 19 y +,2239,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,2.2,0.1,2.1,2.4,g,3.4,0.1,,3
Protein,Adult females* 19 y +,1994,Grain Products,Breads,Other Bread Products,1.8,0.1,1.6,2.0,g,2.7,0.1,,3
Protein,Adult females* 19 y +,914,Grain Products,Breads,Crackers & Crispbreads,0.2,0.0,0.2,0.2,g,0.3,0.0,,3
Protein,Adult females* 19 y +,1756,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,1.0,0.1,0.9,1.1,g,1.6,0.1,,3
Protein,Adult females* 19 y +,555,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),0.1,0.0,0.1,0.2,g,0.2,0.0,,3
Protein,Adult females* 19 y +,1145,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,0.2,0.0,0.2,0.3,g,0.4,0.0,,3
Protein,Adult females* 19 y +,389,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,0.1,0.0,0.1,0.1,g,0.2,0.0,,3
Protein,Adult females* 19 y +,45,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.1,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,42,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,30,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,,,,,g,,,<10,3
Protein,Adult females* 19 y +,3664,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,2.2,0.1,2.0,2.4,g,3.4,0.2,,3
Protein,Adult females* 19 y +,1358,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,1.5,0.1,1.4,1.7,g,2.3,0.1,,3
Protein,Adult females* 19 y +,1522,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,1.0,0.1,0.9,1.1,g,1.4,0.1,,3
Protein,Adult females* 19 y +,5579,Meat & Poultry,,,22.8,0.6,21.7,23.9,g,34.5,0.7,,1
Protein,Adult females* 19 y +,2644,Meat & Poultry,Poultry,,10.5,0.5,9.5,11.5,g,15.9,0.7,,2
Protein,Adult females* 19 y +,2175,Meat & Poultry,Processed Meats,,2.9,0.2,2.5,3.2,g,4.3,0.2,,2
Protein,Adult females* 19 y +,2884,Meat & Poultry,Red Meat,,9.4,0.3,8.8,10.1,g,14.3,0.5,,2
Protein,Adult females* 19 y +,2449,Meat & Poultry,Poultry,Chicken,9.8,0.5,8.8,10.8,g,14.8,0.7,,3
Protein,Adult females* 19 y +,263,Meat & Poultry,Poultry,Turkey & Other Poultry,0.7,0.1,0.5,0.9,g,1.1,0.2,,3
Protein,Adult females* 19 y +,1061,Meat & Poultry,Processed Meats,Luncheon Meat,1.2,0.1,1.0,1.3,g,1.8,0.1,,3
Protein,Adult females* 19 y +,644,Meat & Poultry,Processed Meats,Sausage,0.7,0.1,0.6,0.9,g,1.1,0.1,,3
Protein,Adult females* 19 y +,599,Meat & Poultry,Processed Meats,Bacon,0.5,0.1,0.4,0.6,g,0.7,0.1,E,3
Protein,Adult females* 19 y +,304,Meat & Poultry,Processed Meats,Pork - Cured,0.5,0.1,0.3,0.6,g,0.7,0.1,E,3
Protein,Adult females* 19 y +,2116,Meat & Poultry,Red Meat,Beef,6.4,0.3,5.9,7.0,g,9.7,0.4,,3
Protein,Adult females* 19 y +,851,Meat & Poultry,Red Meat,Pork - Fresh,2.4,0.2,2.0,2.7,g,3.6,0.2,,3
Protein,Adult females* 19 y +,144,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.5,0.1,0.4,0.7,g,0.8,0.1,E,3
Protein,Adult females* 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.1,0.0,0.0,0.2,g,0.2,0.0,,3
Protein,Adult females* 19 y +,5118,Meat Alternatives,,,6.0,0.2,5.6,6.3,g,9.0,0.3,,1
Protein,Adult females* 19 y +,3879,Meat Alternatives,Eggs,,2.7,0.1,2.5,2.9,g,4.1,0.2,,2
Protein,Adult females* 19 y +,790,Meat Alternatives,Legumes,,0.8,0.1,0.7,1.0,g,1.3,0.1,,2
Protein,Adult females* 19 y +,2513,Meat Alternatives,Nuts - Seeds & Peanut Butter,,2.1,0.1,1.9,2.4,g,3.2,0.2,,2
Protein,Adult females* 19 y +,202,Meat Alternatives,Tofu & Meatless Products,,0.3,0.1,0.2,0.4,g,0.5,0.1,E,2
Protein,Adult females* 19 y +,321,Nutritional Beverages & Bars,,,1.0,0.1,0.7,1.2,g,1.5,0.2,,1
Protein,Adult females* 19 y +,263,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,0.8,0.1,0.6,1.0,g,1.2,0.2,,2
Protein,Adult females* 19 y +,71,Nutritional Beverages & Bars,Nutritional Bars,,0.2,0.0,0.1,0.3,g,0.3,0.1,,2
Protein,Adult females* 19 y +,6382,Soups - Sauces - Spices & Other Ingredients,,,1.0,0.0,1.0,1.1,g,1.6,0.1,,1
Protein,Adult females* 19 y +,2243,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,0.3,0.0,0.3,0.3,g,0.4,0.0,,2
Protein,Adult females* 19 y +,1853,Soups - Sauces - Spices & Other Ingredients,Soups,,0.6,0.0,0.5,0.7,g,0.9,0.1,,2
Protein,Adult females* 19 y +,6077,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,0.2,0.0,0.1,0.2,g,0.2,0.0,,2
Protein,Adult females* 19 y +,5713,Sweets - Sugars & Savoury Snacks,,,1.5,0.1,1.4,1.7,g,2.3,0.1,,1
Protein,Adult females* 19 y +,1936,Sweets - Sugars & Savoury Snacks,Confectionary,,0.4,0.0,0.3,0.5,g,0.6,0.1,,2
Protein,Adult females* 19 y +,844,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,0.5,0.0,0.4,0.6,g,0.7,0.1,,2
Protein,Adult females* 19 y +,1411,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,0.5,0.0,0.5,0.6,g,0.8,0.1,,2
Protein,Adult females* 19 y +,4937,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,0.0,0.0,0.0,0.1,g,0.1,0.0,,2
Protein,Adult females* 19 y +,1238,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,0.3,0.0,0.2,0.4,g,0.5,0.1,,3
Protein,Adult females* 19 y +,685,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.1,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,229,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.0,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,762,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,0.5,0.0,0.4,0.6,g,0.7,0.1,,3
Protein,Adult females* 19 y +,87,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,1529,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,0.0,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Adult females* 19 y +,773,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Adult females* 19 y +,4229,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,122,Baby Foods,,,0.2,0.0,0.1,0.3,g,0.4,0.1,,1
Protein,Children 1 to 8 y,95,Baby Foods,Baby Foods Products,,0.1,0.0,0.1,0.2,g,0.2,0.0,,2
Protein,Children 1 to 8 y,46,Baby Foods,Infant Formula,,0.1,0.0,0.0,0.2,g,0.2,0.0,,2
Protein,Children 1 to 8 y,2443,Beverages (Excluding Milks),,,0.6,0.0,0.5,0.7,g,1.0,0.1,,1
Protein,Children 1 to 8 y,20,Beverages (Excluding Milks),Alcohol,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,141,Beverages (Excluding Milks),Coffee & Tea,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,,Beverages (Excluding Milks),Energy Drinks,,,,,,g,,,<10,2
Protein,Children 1 to 8 y,357,Beverages (Excluding Milks),Fruit Drinks,,0.0,0.0,0.0,0.0,g,0.1,0.0,,2
Protein,Children 1 to 8 y,1159,Beverages (Excluding Milks),Fruit Juice,,0.5,0.0,0.4,0.5,g,0.8,0.0,,2
Protein,Children 1 to 8 y,77,Beverages (Excluding Milks),Other Beverages,,0.1,0.0,0.0,0.1,g,0.1,0.0,,2
Protein,Children 1 to 8 y,142,Beverages (Excluding Milks),Soft Drinks,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,21,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,52,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,,Beverages (Excluding Milks),Vitamin Water,,,,,,g,,,<10,2
Protein,Children 1 to 8 y,2344,Beverages (Excluding Milks),Water,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,133,Beverages (Excluding Milks),Coffee & Tea,Tea,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,,Beverages (Excluding Milks),Coffee & Tea,Coffee,,,,,g,,,<10,3
Protein,Children 1 to 8 y,2436,Dairy & Plant-Based Beverages,,,18.9,0.4,18.0,19.7,g,31.6,0.6,,1
Protein,Children 1 to 8 y,1632,Dairy & Plant-Based Beverages,Cheeses,,5.6,0.3,5.1,6.1,g,9.4,0.4,,2
Protein,Children 1 to 8 y,2341,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,11.2,0.3,10.6,11.8,g,18.8,0.5,,2
Protein,Children 1 to 8 y,1032,Dairy & Plant-Based Beverages,Yogurts,,2.1,0.1,1.8,2.3,g,3.5,0.2,,2
Protein,Children 1 to 8 y,1810,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,5.4,0.2,4.9,5.8,g,9.0,0.4,,3
Protein,Children 1 to 8 y,1078,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,3.4,0.2,2.9,3.8,g,5.6,0.3,,3
Protein,Children 1 to 8 y,854,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,1.9,0.2,1.5,2.4,g,3.2,0.4,,3
Protein,Children 1 to 8 y,739,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,0.3,0.1,0.2,0.4,g,0.5,0.1,E,3
Protein,Children 1 to 8 y,253,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,0.1,0.0,0.1,0.2,g,0.2,0.1,,3
Protein,Children 1 to 8 y,128,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,0.1,0.0,0.1,0.2,g,0.2,0.0,,3
Protein,Children 1 to 8 y,2270,Fats & Oils,,,0.0,0.0,0.0,0.1,g,0.1,0.0,,1
Protein,Children 1 to 8 y,83,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,657,Fats & Oils,Butter,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,1330,Fats & Oils,Margarines,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,463,Fats & Oils,Salad Dressings,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,1035,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,1330,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Children 1 to 8 y,298,Fish & Seafood,,,1.9,0.3,1.4,2.5,g,3.2,0.5,,1
Protein,Children 1 to 8 y,257,Fish & Seafood,Fish,,1.8,0.3,1.2,2.3,g,2.9,0.4,E,2
Protein,Children 1 to 8 y,50,Fish & Seafood,Shellfish,,0.2,0.0,0.1,0.2,g,0.3,0.1,,2
Protein,Children 1 to 8 y,2428,Fruits & Vegetables,,,3.2,0.1,3.0,3.4,g,5.4,0.2,,1
Protein,Children 1 to 8 y,2117,Fruits & Vegetables,Fruits,,1.2,0.0,1.1,1.3,g,2.0,0.1,,2
Protein,Children 1 to 8 y,2235,Fruits & Vegetables,Vegetables Including Potatoes,,2.0,0.1,1.9,2.2,g,3.4,0.1,,2
Protein,Children 1 to 8 y,873,Fruits & Vegetables,Fruits,Banana,0.3,0.0,0.3,0.4,g,0.5,0.0,,3
Protein,Children 1 to 8 y,830,Fruits & Vegetables,Fruits,Berries,0.2,0.0,0.1,0.2,g,0.3,0.0,,3
Protein,Children 1 to 8 y,421,Fruits & Vegetables,Fruits,Citrus Fruits,0.2,0.0,0.1,0.2,g,0.3,0.0,,3
Protein,Children 1 to 8 y,978,Fruits & Vegetables,Fruits,Apple,0.1,0.0,0.1,0.2,g,0.2,0.0,,3
Protein,Children 1 to 8 y,572,Fruits & Vegetables,Fruits,Grapes & Raisins,0.1,0.0,0.1,0.2,g,0.2,0.0,,3
Protein,Children 1 to 8 y,219,Fruits & Vegetables,Fruits,Melons,0.1,0.0,0.1,0.1,g,0.2,0.0,,3
Protein,Children 1 to 8 y,260,Fruits & Vegetables,Fruits,Other Fruits,0.1,0.0,0.1,0.1,g,0.2,0.0,,3
Protein,Children 1 to 8 y,118,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.1,0.0,0.0,0.1,g,0.1,0.0,,3
Protein,Children 1 to 8 y,47,Fruits & Vegetables,Fruits,Cherries,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,133,Fruits & Vegetables,Fruits,Pears,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,94,Fruits & Vegetables,Fruits,Pineapples,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,37,Fruits & Vegetables,Fruits,Plums & Prunes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,1773,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,0.7,0.0,0.7,0.8,g,1.2,0.1,,3
Protein,Children 1 to 8 y,1032,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,0.7,0.0,0.6,0.8,g,1.1,0.1,,3
Protein,Children 1 to 8 y,1068,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,0.5,0.0,0.4,0.6,g,0.8,0.1,,3
Protein,Children 1 to 8 y,875,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,0.1,0.0,0.1,0.2,g,0.2,0.0,,3
Protein,Children 1 to 8 y,2475,Grain Products,,,13.4,0.3,12.8,13.9,g,22.4,0.5,,1
Protein,Children 1 to 8 y,2114,Grain Products,Breads,,6.1,0.2,5.8,6.5,g,10.3,0.3,,2
Protein,Children 1 to 8 y,1282,Grain Products,Breakfast Cereals,,1.3,0.1,1.2,1.5,g,2.3,0.1,,2
Protein,Children 1 to 8 y,970,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,0.7,0.0,0.6,0.8,g,1.2,0.1,,2
Protein,Children 1 to 8 y,2037,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,5.2,0.2,4.8,5.6,g,8.7,0.3,,2
Protein,Children 1 to 8 y,951,Grain Products,Breads,White Breads & Rolls,2.3,0.2,2.0,2.7,g,3.9,0.3,,3
Protein,Children 1 to 8 y,813,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,1.7,0.1,1.5,1.9,g,2.8,0.2,,3
Protein,Children 1 to 8 y,805,Grain Products,Breads,Other Bread Products,1.5,0.1,1.3,1.7,g,2.5,0.2,,3
Protein,Children 1 to 8 y,745,Grain Products,Breads,Crackers & Crispbreads,0.6,0.1,0.5,0.7,g,1.0,0.1,E,3
Protein,Children 1 to 8 y,728,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,0.9,0.1,0.7,1.0,g,1.4,0.1,,3
Protein,Children 1 to 8 y,670,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),0.5,0.0,0.4,0.6,g,0.8,0.1,,3
Protein,Children 1 to 8 y,722,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,0.5,0.0,0.4,0.5,g,0.8,0.1,,3
Protein,Children 1 to 8 y,317,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,0.2,0.0,0.2,0.2,g,0.3,0.0,,3
Protein,Children 1 to 8 y,21,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,26,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Children 1 to 8 y,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,,,,,g,,,<10,3
Protein,Children 1 to 8 y,834,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,2.2,0.2,1.9,2.5,g,3.7,0.3,,3
Protein,Children 1 to 8 y,1461,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,2.1,0.1,1.9,2.4,g,3.6,0.2,,3
Protein,Children 1 to 8 y,654,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,0.9,0.1,0.7,1.0,g,1.4,0.1,,3
Protein,Children 1 to 8 y,2072,Meat & Poultry,,,15.6,0.6,14.4,16.8,g,26.1,0.8,,1
Protein,Children 1 to 8 y,1003,Meat & Poultry,Poultry,,7.1,0.5,6.2,8.0,g,11.9,0.7,,2
Protein,Children 1 to 8 y,942,Meat & Poultry,Processed Meats,,3.2,0.3,2.7,3.7,g,5.4,0.4,,2
Protein,Children 1 to 8 y,999,Meat & Poultry,Red Meat,,5.3,0.3,4.6,5.9,g,8.8,0.5,,2
Protein,Children 1 to 8 y,933,Meat & Poultry,Poultry,Chicken,6.7,0.5,5.9,7.6,g,11.3,0.7,,3
Protein,Children 1 to 8 y,86,Meat & Poultry,Poultry,Turkey & Other Poultry,,,,,g,,,F,3
Protein,Children 1 to 8 y,375,Meat & Poultry,Processed Meats,Sausage,1.3,0.2,1.0,1.7,g,2.3,0.3,,3
Protein,Children 1 to 8 y,513,Meat & Poultry,Processed Meats,Luncheon Meat,1.3,0.1,1.1,1.6,g,2.2,0.2,,3
Protein,Children 1 to 8 y,106,Meat & Poultry,Processed Meats,Pork - Cured,0.4,0.1,0.2,0.5,g,0.6,0.1,E,3
Protein,Children 1 to 8 y,135,Meat & Poultry,Processed Meats,Bacon,0.2,0.0,0.1,0.3,g,0.3,0.1,,3
Protein,Children 1 to 8 y,779,Meat & Poultry,Red Meat,Beef,3.4,0.3,2.9,3.9,g,5.7,0.4,,3
Protein,Children 1 to 8 y,284,Meat & Poultry,Red Meat,Pork - Fresh,1.5,0.2,1.1,2.0,g,2.6,0.4,,3
Protein,Children 1 to 8 y,43,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.3,0.1,0.1,0.5,g,0.5,0.2,E,3
Protein,Children 1 to 8 y,,Meat & Poultry,Red Meat,Offal - Liver & Pates,,,,,g,,,<10,3
Protein,Children 1 to 8 y,1789,Meat Alternatives,,,3.6,0.2,3.2,4.0,g,6.0,0.3,,1
Protein,Children 1 to 8 y,1450,Meat Alternatives,Eggs,,1.7,0.1,1.6,1.9,g,2.9,0.1,,2
Protein,Children 1 to 8 y,210,Meat Alternatives,Legumes,,0.5,0.1,0.3,0.7,g,0.8,0.1,E,2
Protein,Children 1 to 8 y,749,Meat Alternatives,Nuts - Seeds & Peanut Butter,,1.1,0.1,0.9,1.3,g,1.9,0.2,,2
Protein,Children 1 to 8 y,58,Meat Alternatives,Tofu & Meatless Products,,,,,,g,,,F,2
Protein,Children 1 to 8 y,45,Nutritional Beverages & Bars,,,0.2,0.0,0.1,0.3,g,0.3,0.1,,1
Protein,Children 1 to 8 y,40,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,0.2,0.0,0.1,0.2,g,0.3,0.1,,2
Protein,Children 1 to 8 y,,Nutritional Beverages & Bars,Nutritional Bars,,,,,,g,,,<10,2
Protein,Children 1 to 8 y,2295,Soups - Sauces - Spices & Other Ingredients,,,0.6,0.0,0.5,0.7,g,1.0,0.1,,1
Protein,Children 1 to 8 y,761,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,0.2,0.0,0.1,0.2,g,0.3,0.0,,2
Protein,Children 1 to 8 y,532,Soups - Sauces - Spices & Other Ingredients,Soups,,0.3,0.0,0.2,0.4,g,0.5,0.1,,2
Protein,Children 1 to 8 y,2205,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,0.1,0.0,0.1,0.1,g,0.2,0.0,,2
Protein,Children 1 to 8 y,2106,Sweets - Sugars & Savoury Snacks,,,1.4,0.1,1.3,1.6,g,2.4,0.1,,1
Protein,Children 1 to 8 y,1048,Sweets - Sugars & Savoury Snacks,Confectionary,,0.3,0.0,0.3,0.4,g,0.6,0.0,,2
Protein,Children 1 to 8 y,497,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,0.5,0.1,0.4,0.6,g,0.9,0.1,E,2
Protein,Children 1 to 8 y,615,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,0.5,0.0,0.4,0.5,g,0.8,0.1,,2
Protein,Children 1 to 8 y,1642,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,0.1,0.0,0.1,0.1,g,0.2,0.0,,2
Protein,Children 1 to 8 y,548,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,0.2,0.0,0.2,0.3,g,0.4,0.0,,3
Protein,Children 1 to 8 y,557,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.0,0.0,0.0,0.0,g,0.1,0.0,,3
Protein,Children 1 to 8 y,131,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.1,0.0,0.1,0.1,g,0.1,0.0,,3
Protein,Children 1 to 8 y,346,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,0.5,0.1,0.4,0.6,g,0.8,0.1,E,3
