Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Calcium,Children 1 to 8 y,2235,Fruits & Vegetables,Vegetables Including Potatoes,,28.16626471,1.175493598,25.85674912,30.4757803,mg,3.048142601,0.122363476,,2
Calcium,Children 1 to 8 y,1068,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,8.357128122,0.864600897,6.658429588,10.05582666,mg,0.90440527,0.092513547,,3
Calcium,Children 1 to 8 y,875,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,3.890559498,0.387774629,3.128690992,4.652428004,mg,0.421034889,0.041768627,,3
Calcium,Children 1 to 8 y,1773,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,12.91479213,0.601830587,11.73236364,14.09722063,mg,1.39763396,0.062098164,,3
Calcium,Children 1 to 8 y,1032,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,3.003784962,0.229249659,2.55337361,3.454196315,mg,0.325068482,0.025082553,,3
Calcium,Children 1 to 8 y,2475,Grain Products,,,101.558661,2.194052604,97.24796229,105.8693596,mg,10.99064019,0.26740567,,1
Calcium,Children 1 to 8 y,2114,Grain Products,Breads,,57.63989469,1.925586281,53.85665713,61.42313226,mg,6.23776778,0.226382362,,2
Calcium,Children 1 to 8 y,745,Grain Products,Breads,Crackers & Crispbreads,6.525912133,0.6463833,5.255950041,7.795874226,mg,0.706231763,0.069595505,,3
Calcium,Children 1 to 8 y,805,Grain Products,Breads,Other Bread Products,14.78443745,1.342840377,12.14613232,17.42274257,mg,1.599966274,0.148148121,,3
Calcium,Children 1 to 8 y,951,Grain Products,Breads,White Breads & Rolls,22.2021502,1.32312742,19.60257551,24.80172489,mg,2.402708366,0.148433576,,3
Calcium,Children 1 to 8 y,813,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,14.12739491,0.855439227,12.44669649,15.80809333,mg,1.528861377,0.092310634,,3
Calcium,Children 1 to 8 y,1282,Grain Products,Breakfast Cereals,,23.93667241,1.266161633,21.44901953,26.42432529,mg,2.590417708,0.134583684,,2
Calcium,Children 1 to 8 y,670,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),12.57157873,0.985243956,10.63585038,14.50730707,mg,1.360491534,0.102498398,,3
Calcium,Children 1 to 8 y,728,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,11.36509368,0.986812469,9.426283649,13.30390372,mg,1.229926175,0.108743067,,3
Calcium,Children 1 to 8 y,970,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,6.363199716,0.404683375,5.568110262,7.15828917,mg,0.688623086,0.043958832,,2
Calcium,Children 1 to 8 y,7,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.224473968,0.150441134,-0.071100712,0.520048648,mg,0.024292489,0.016219568,<10,3
Calcium,Children 1 to 8 y,21,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.13675436,0.048541302,0.0413843,0.232124419,mg,0.014799506,0.005257808,,3
Calcium,Children 1 to 8 y,722,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,2.833233474,0.248199049,2.345591878,3.32087507,mg,0.306611464,0.026716898,,3
Calcium,Children 1 to 8 y,26,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.053863925,0.022940206,0.008792848,0.098935003,mg,0.005829134,0.002463746,,3
Calcium,Children 1 to 8 y,317,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,3.114873989,0.293724637,2.537787368,3.69196061,mg,0.337090495,0.031932121,,3
Calcium,Children 1 to 8 y,2037,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,13.61889415,0.844180461,11.96031605,15.27747224,mg,1.473831615,0.093250162,,2
Calcium,Children 1 to 8 y,1461,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,2.854506352,0.178955162,2.502909594,3.206103109,mg,0.308913606,0.019056289,,3
Calcium,Children 1 to 8 y,834,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,7.413307163,0.803262768,5.835120868,8.991493459,mg,0.80226532,0.087915352,,3
Calcium,Children 1 to 8 y,654,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,3.351080631,0.25136924,2.857210498,3.844950763,mg,0.362652689,0.027516104,,3
Calcium,Children 1 to 8 y,2072,Meat & Poultry,,,11.27317066,0.424281154,10.43957706,12.10676426,mg,1.2199783,0.049560701,,1
Calcium,Children 1 to 8 y,1003,Meat & Poultry,Poultry,,3.842862015,0.289341029,3.274387956,4.411336075,mg,0.415873086,0.031956919,,2
Calcium,Children 1 to 8 y,933,Meat & Poultry,Poultry,Chicken,3.484196395,0.268069974,2.957514,4.01087879,mg,0.377058427,0.029790075,,3
Calcium,Children 1 to 8 y,86,Meat & Poultry,Poultry,Turkey & Other Poultry,0.35866562,0.109331768,0.143859326,0.573471914,mg,0.038814659,0.011741502,E,3
Calcium,Children 1 to 8 y,942,Meat & Poultry,Processed Meats,,4.848275143,0.36457745,4.131982594,5.564567692,mg,0.524678517,0.040823325,,2
Calcium,Children 1 to 8 y,135,Meat & Poultry,Processed Meats,Bacon,0.105912502,0.028464843,0.049987061,0.161837943,mg,0.011461811,0.003061835,,3
Calcium,Children 1 to 8 y,106,Meat & Poultry,Processed Meats,Pork - Cured,0.127496906,0.030809123,0.06696561,0.188028201,mg,0.013797667,0.003299784,,3
Calcium,Children 1 to 8 y,513,Meat & Poultry,Processed Meats,Luncheon Meat,2.163305873,0.239218079,1.693309367,2.633302379,mg,0.23411215,0.026283163,,3
Calcium,Children 1 to 8 y,375,Meat & Poultry,Processed Meats,Sausage,2.451559862,0.303063863,1.856124278,3.046995446,mg,0.265306889,0.033271196,,3
Calcium,Children 1 to 8 y,999,Meat & Poultry,Red Meat,,2.582033503,0.198195698,2.192634485,2.971432522,mg,0.279426697,0.020973525,,2
Calcium,Children 1 to 8 y,779,Meat & Poultry,Red Meat,Beef,1.735483465,0.173950093,1.393720266,2.077246663,mg,0.187813369,0.018060205,,3
Calcium,Children 1 to 8 y,43,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.175437748,0.065877073,0.046007755,0.30486774,mg,0.018985807,0.007074582,F,3
Calcium,Children 1 to 8 y,5,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.034383133,0.023773416,-0.012324969,0.081091236,mg,0.00372093,0.002565551,<10,3
Calcium,Children 1 to 8 y,284,Meat & Poultry,Red Meat,Pork - Fresh,0.636729157,0.086440809,0.466897186,0.806561129,mg,0.068906591,0.009624523,E,3
Calcium,Children 1 to 8 y,1789,Meat Alternatives,,,15.36918211,1.267255454,12.87938018,17.85898403,mg,1.663247122,0.136897782,,1
Calcium,Children 1 to 8 y,1450,Meat Alternatives,Eggs,,6.637087659,0.402406008,5.846472592,7.427702726,mg,0.718263137,0.044176698,,2
Calcium,Children 1 to 8 y,210,Meat Alternatives,Legumes,,1.825852921,0.282037184,1.27172887,2.379976972,mg,0.197593118,0.030412072,E,2
Calcium,Children 1 to 8 y,749,Meat Alternatives,Nuts - Seeds & Peanut Butter,,4.073624419,0.494019292,3.103014915,5.044233922,mg,0.440846106,0.054042757,,2
Calcium,Children 1 to 8 y,58,Meat Alternatives,Tofu & Meatless Products,,2.832617107,0.993419003,0.880827084,4.78440713,mg,0.306544761,0.106712631,F,2
Calcium,Children 1 to 8 y,45,Nutritional Beverages & Bars,,,3.783384897,1.020963212,1.777478221,5.789291573,mg,0.409436494,0.110544901,E,1
Calcium,Children 1 to 8 y,40,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,3.408111599,0.979334546,1.483993589,5.332229609,mg,0.368824559,0.106137447,E,2
Calcium,Children 1 to 8 y,5,Nutritional Beverages & Bars,Nutritional Bars,,0.375273298,0.209079651,-0.03550964,0.786056236,mg,0.040611936,0.02249118,<10,2
Calcium,Children 1 to 8 y,2295,Soups - Sauces - Spices & Other Ingredients,,,20.39796386,1.301858193,17.84017724,22.95575047,mg,2.207459996,0.140292271,,1
Calcium,Children 1 to 8 y,761,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,2.856336671,0.523038664,1.828712233,3.883961109,mg,0.309111683,0.056622074,E,2
Calcium,Children 1 to 8 y,532,Soups - Sauces - Spices & Other Ingredients,Soups,,1.983299208,0.33068302,1.333599719,2.632998698,mg,0.214631896,0.036400996,,2
Calcium,Children 1 to 8 y,2205,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,15.55832798,1.16239373,13.27454996,17.842106,mg,1.683716417,0.123226456,,2
Calcium,Children 1 to 8 y,2106,Sweets - Sugars & Savoury Snacks,,,33.88169485,2.695931496,28.58494476,39.17844494,mg,3.666664306,0.282341444,,1
Calcium,Children 1 to 8 y,1048,Sweets - Sugars & Savoury Snacks,Confectionary,,6.872706082,0.633595576,5.627868284,8.11754388,mg,0.743761674,0.068220986,,2
Calcium,Children 1 to 8 y,557,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.465949475,0.060001095,0.348064133,0.583834817,mg,0.050424877,0.006494594,E,3
Calcium,Children 1 to 8 y,548,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,4.680677899,0.516613281,3.665677537,5.695678261,mg,0.506541206,0.055800843,,3
Calcium,Children 1 to 8 y,131,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,1.726078708,0.322469164,1.092517144,2.359640272,mg,0.18679559,0.034617955,E,3
Calcium,Children 1 to 8 y,497,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,17.16871847,1.676925999,13.87402869,20.46340825,mg,1.857992272,0.179486717,,2
Calcium,Children 1 to 8 y,346,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & Analogues,16.63746084,1.70110033,13.29527528,19.97964641,mg,1.800499771,0.181593007,,3
Calcium,Children 1 to 8 y,184,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.531257627,0.207199196,0.124169256,0.938345998,mg,0.057492501,0.022479506,F,3
Calcium,Children 1 to 8 y,615,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,3.242424725,0.446634531,2.364913002,4.119936447,mg,0.350893987,0.047888596,,2
Calcium,Children 1 to 8 y,1642,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,6.59784557,2.177732635,2.319211062,10.87648008,mg,0.714016372,0.233560545,E,2
Calcium,Children 1 to 8 y,257,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.269038767,0.042128848,0.186267383,0.351810152,mg,0.029115274,0.004543505,,3
Calcium,Children 1 to 8 y,720,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,5.975606092,2.161198637,1.729456257,10.22175593,mg,0.646677849,0.231908074,F,3
Calcium,Children 1 to 8 y,5,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0,0,0,0,mg,0,0,<10,3
Calcium,Children 1 to 8 y,1341,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.353200711,0.043681478,0.267378845,0.439022578,mg,0.038223248,0.00472792,,3
Calcium,Adult males 19 y +,22,Baby Foods,,,0.336144657,0.149241306,0.042927302,0.629362011,mg,0.039205995,0.017277987,E,1
Calcium,Adult males 19 y +,21,Baby Foods,Baby Foods Products,,0.335864563,0.149237453,0.042654779,0.629074347,mg,0.039173326,0.017277585,E,2
Calcium,Adult males 19 y +,1,Baby Foods,Infant Formula,,0.000280093,0.000359822,-0.000426856,0.000987043,mg,3.27E-05,4.17E-05,<10,2
Calcium,Adult males 19 y +,6187,Beverages (Excluding Milks),,,67.77115536,2.050748901,63.74200832,71.80030241,mg,7.904440899,0.23843551,,1
Calcium,Adult males 19 y +,1946,Beverages (Excluding Milks),Alcohol,,9.543078559,0.532041269,8.497766523,10.58839059,mg,1.113050236,0.063911576,,2
Calcium,Adult males 19 y +,5104,Beverages (Excluding Milks),Coffee & Tea,,8.904274892,0.437295835,8.045111091,9.763438694,mg,1.038543821,0.053353307,,2
Calcium,Adult males 19 y +,4276,Beverages (Excluding Milks),Coffee & Tea,Coffee,8.079052331,0.417386993,7.259003826,8.899100835,mg,0.94229457,0.050419708,,3
Calcium,Adult males 19 y +,1782,Beverages (Excluding Milks),Coffee & Tea,Tea,0.825222562,0.151762379,0.527052006,1.123393118,mg,0.096249251,0.017800604,E,3
Calcium,Adult males 19 y +,53,Beverages (Excluding Milks),Energy Drinks,,0.151394121,0.037122032,0.078459729,0.224328514,mg,0.017657747,0.004290911,,2
Calcium,Adult males 19 y +,479,Beverages (Excluding Milks),Fruit Drinks,,2.145948308,0.438063186,1.285276877,3.006619739,mg,0.250291167,0.050763041,E,2
Calcium,Adult males 19 y +,1862,Beverages (Excluding Milks),Fruit Juice,,13.70930178,1.323307429,11.10937342,16.30923014,mg,1.598974743,0.15191718,,2
Calcium,Adult males 19 y +,113,Beverages (Excluding Milks),Other Beverages,,1.013547857,0.401575685,0.224564142,1.802531571,mg,0.118214439,0.046216451,F,2
Calcium,Adult males 19 y +,1751,Beverages (Excluding Milks),Soft Drinks,,3.805173749,0.202247473,3.407814126,4.202533372,mg,0.443813756,0.023723573,,2
Calcium,Adult males 19 y +,128,Beverages (Excluding Milks),Sport Drinks,,0.106311297,0.029925304,0.047516458,0.165106136,mg,0.012399543,0.003499287,,2
Calcium,Adult males 19 y +,174,Beverages (Excluding Milks),Tomato & Vegetable Juice,,1.15431662,0.196029649,0.76917328,1.53945996,mg,0.134632905,0.022845778,E,2
Calcium,Adult males 19 y +,24,Beverages (Excluding Milks),Vitamin Water,,0.026455542,0.009478418,0.007833106,0.045077978,mg,0.003085623,0.001097226,,2
Calcium,Adult males 19 y +,5620,Beverages (Excluding Milks),Water,,27.21135264,1.338286179,24.58199523,29.84071004,mg,3.17377692,0.156431628,,2
Calcium,Adult males 19 y +,5798,Dairy & Plant-Based Beverages,,,453.6105131,12.15229538,429.7346573,477.4863689,mg,52.90654221,0.68128088,,1
Calcium,Adult males 19 y +,3514,Dairy & Plant-Based Beverages,Cheeses,,198.3966148,8.579243881,181.5408042,215.2524255,mg,23.13984922,0.768394938,,2
Calcium,Adult males 19 y +,5221,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,229.0752466,7.312989997,214.7072701,243.4432231,mg,26.71802979,0.657277856,,2
Calcium,Adult males 19 y +,1819,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,52.58572874,3.256271152,46.18806821,58.98338926,mg,6.133299376,0.368053521,,3
Calcium,Adult males 19 y +,3759,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,103.5901709,4.458642352,94.83018781,112.350154,mg,12.08216651,0.484006795,,3
Calcium,Adult males 19 y +,1727,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,12.80780047,1.272066813,10.30854557,15.30705537,mg,1.493828773,0.148663903,,3
Calcium,Adult males 19 y +,208,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,11.61593195,1.884741135,7.912943652,15.31892025,mg,1.354816029,0.215998207,,3
Calcium,Adult males 19 y +,1812,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,19.1296757,1.861333737,15.47267639,22.78667502,mg,2.231176231,0.213818609,,3
Calcium,Adult males 19 y +,1648,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,29.34593882,4.081679187,21.32658276,37.36529489,mg,3.422742874,0.451883349,,3
Calcium,Adult males 19 y +,926,Dairy & Plant-Based Beverages,Yogurts,,26.13865168,1.985490637,22.23771884,30.03958452,mg,3.0486632,0.224842726,,2
Calcium,Adult males 19 y +,5767,Fats & Oils,,,2.908778041,0.100319542,2.711678248,3.105877835,mg,0.339263275,0.012193824,,1
Calcium,Adult males 19 y +,333,Fats & Oils,Animal Fats,,0.008397529,0.001537025,0.005377706,0.011417352,mg,0.00097944,0.000179777,,2
Calcium,Adult males 19 y +,1787,Fats & Oils,Butter,,0.811132687,0.050062152,0.712774585,0.90949079,mg,0.094605889,0.005972526,,2
Calcium,Adult males 19 y +,3473,Fats & Oils,Margarines,,0.678121669,0.027430259,0.624228895,0.732014442,mg,0.079092242,0.003209941,,2
Calcium,Adult males 19 y +,2260,Fats & Oils,Salad Dressings,,1.386788486,0.083900238,1.221948024,1.551628948,mg,0.161747097,0.009864412,,2
Calcium,Adult males 19 y +,2319,Fats & Oils,Shortening,,0.003348245,0.00072641,0.001921053,0.004775437,mg,0.00039052,8.53E-05,,2
Calcium,Adult males 19 y +,3212,Fats & Oils,Vegetable Oils,,0.020989425,0.001137721,0.018754122,0.023224729,mg,0.002448087,0.000136113,,2
Calcium,Adult males 19 y +,1146,Fish & Seafood,,,10.31188073,0.891409475,8.560510848,12.06325061,mg,1.202718934,0.10634518,,1
Calcium,Adult males 19 y +,910,Fish & Seafood,Fish,,7.642249627,0.799202508,6.072040606,9.212458648,mg,0.891348394,0.094612109,,2
Calcium,Adult males 19 y +,343,Fish & Seafood,Shellfish,,2.6696311,0.371316524,1.940098159,3.399164041,mg,0.31137054,0.043485423,,2
Calcium,Adult males 19 y +,5918,Fruits & Vegetables,,,69.70882599,1.797206111,66.17781949,73.23983249,mg,8.130439746,0.227528299,,1
Calcium,Adult males 19 y +,3876,Fruits & Vegetables,Fruits,,17.8572799,0.690977216,16.49970326,19.21485655,mg,2.082771245,0.086079394,,2
Calcium,Adult males 19 y +,1350,Fruits & Vegetables,Fruits,Apple,2.370782386,0.144677239,2.086532144,2.655032628,mg,0.276514531,0.017664615,,3
Calcium,Adult males 19 y +,1590,Fruits & Vegetables,Fruits,Banana,1.686001947,0.079286256,1.530226666,1.841777228,mg,0.196645648,0.009849503,,3
Calcium,Adult males 19 y +,1066,Fruits & Vegetables,Fruits,Berries,1.594931205,0.142175353,1.315596468,1.874265942,mg,0.186023676,0.017173684,,3
Calcium,Adult males 19 y +,169,Fruits & Vegetables,Fruits,Cherries,0.290481032,0.064755727,0.163254171,0.417707893,mg,0.03388005,0.007533458,E,3
Calcium,Adult males 19 y +,1019,Fruits & Vegetables,Fruits,Citrus Fruits,6.464658534,0.484950208,5.51186724,7.417449829,mg,0.754000888,0.056641611,,3
Calcium,Adult males 19 y +,782,Fruits & Vegetables,Fruits,Grapes & Raisins,1.005492738,0.090515794,0.827654562,1.183330915,mg,0.117274936,0.010890075,,3
Calcium,Adult males 19 y +,247,Fruits & Vegetables,Fruits,Melons,0.932437588,0.145106103,0.647344748,1.217530428,mg,0.1087542,0.016919644,,3
Calcium,Adult males 19 y +,603,Fruits & Vegetables,Fruits,Other Fruits,2.252458635,0.359160534,1.54680881,2.95810846,mg,0.262713924,0.041826365,E,3
Calcium,Adult males 19 y +,170,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.268301481,0.039750889,0.190202122,0.346400841,mg,0.031293154,0.004665318,,3
Calcium,Adult males 19 y +,188,Fruits & Vegetables,Fruits,Pears,0.4566299,0.071254379,0.316635008,0.596624792,mg,0.053258706,0.00824773,E,3
Calcium,Adult males 19 y +,252,Fruits & Vegetables,Fruits,Pineapples,0.409295019,0.063199829,0.285125062,0.533464977,mg,0.047737836,0.007233126,E,3
Calcium,Adult males 19 y +,110,Fruits & Vegetables,Fruits,Plums & Prunes,0.125809439,0.022500556,0.081602149,0.170016728,mg,0.014673695,0.002635906,,3
Calcium,Adult males 19 y +,5694,Fruits & Vegetables,Vegetables Including Potatoes,,51.85154609,1.528605983,48.84826359,54.85482858,mg,6.047668501,0.186427749,,2
Calcium,Adult males 19 y +,2999,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,17.08955639,1.052831091,15.02103826,19.15807452,mg,1.993228354,0.122590482,,3
Calcium,Adult males 19 y +,1991,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,4.963157806,0.320660312,4.333150131,5.593165481,mg,0.57887441,0.037927423,,3
Calcium,Adult males 19 y +,4860,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,22.81414524,0.681370811,21.4754425,24.15284799,mg,2.660911737,0.08380585,,3
Calcium,Adult males 19 y +,2838,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,6.984686644,0.369864805,6.258005925,7.711367364,mg,0.814654,0.0441456,,3
Calcium,Adult males 19 y +,6068,Grain Products,,,113.176578,1.997872029,109.2513192,117.1018368,mg,13.20027034,0.262774534,,1
Calcium,Adult males 19 y +,5104,Grain Products,Breads,,80.30366683,1.90965609,76.55172763,84.05560603,mg,9.366161533,0.225208066,,2
Calcium,Adult males 19 y +,593,Grain Products,Breads,Crackers & Crispbreads,1.215800142,0.143901322,0.933074359,1.498525925,mg,0.141803992,0.016338266,,3
Calcium,Adult males 19 y +,1885,Grain Products,Breads,Other Bread Products,17.72545176,1.082367909,15.59890206,19.85200146,mg,2.067395563,0.120614703,,3
