Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Fibres alimentaires,Hommes adultes 19 ans +,1019,Fruits et légumes,Fruits,Agrumes,0.3376664,0,0.3,0.4,g,1.838220945,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,782,Fruits et légumes,Fruits,Raisins et raisins secs,0.0997465,0,0.1,0.1,g,0.543009716,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,247,Fruits et légumes,Fruits,Melons,0.0607756,0,0,0.1,g,0.330855856,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,603,Fruits et légumes,Fruits,Autres fruits,0.347198,0,0.3,0.4,g,1.890109855,0.2,,3
Fibres alimentaires,Hommes adultes 19 ans +,170,Fruits et légumes,Fruits,Pêches et nectarines,0.0849894,0,0.1,0.1,g,0.46267331,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,188,Fruits et légumes,Fruits,Poires,0.1551526,0,0.1,0.2,g,0.844634437,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,252,Fruits et légumes,Fruits,Ananas,0.0400289,0,0,0.1,g,0.217913195,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,110,Fruits et légumes,Fruits,Prunes et pruneaux,0.0279163,0,0,0,g,0.151973328,0,E,3
Fibres alimentaires,Hommes adultes 19 ans +,5694,Fruits et légumes,Légumes incluant pommes de terre,,4.0634663,0.1,3.9,4.3,g,22.12108881,0.5,,2
Fibres alimentaires,Hommes adultes 19 ans +,2999,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,0.8304903,0,0.8,0.9,g,4.521102777,0.2,,3
Fibres alimentaires,Hommes adultes 19 ans +,1991,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,0.4135279,0,0.4,0.5,g,2.251203053,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,4860,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,1.5959761,0,1.5,1.7,g,8.688328011,0.2,,3
Fibres alimentaires,Hommes adultes 19 ans +,2838,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,1.2234721,0.1,1.1,1.3,g,6.660454965,0.3,,3
Fibres alimentaires,Hommes adultes 19 ans +,6068,Produits céréaliers,,,7.5503754,0.1,7.3,7.8,g,41.10345979,0.6,,1
Fibres alimentaires,Hommes adultes 19 ans +,5104,Produits céréaliers,Pains,,4.0211395,0.1,3.8,4.2,g,21.89066592,0.6,,2
Fibres alimentaires,Hommes adultes 19 ans +,593,Produits céréaliers,Pains,Craquelins et biscottes,0.0980383,0,0.1,0.1,g,0.533710322,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,1885,Produits céréaliers,Pains,Autres produits panifiés,1.1385238,0.1,1,1.3,g,6.198005378,0.5,,3
Fibres alimentaires,Hommes adultes 19 ans +,2752,Produits céréaliers,Pains,Pains et petits pains blancs,1.2471377,0,1.2,1.3,g,6.78928796,0.3,,3
Fibres alimentaires,Hommes adultes 19 ans +,1980,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,1.5374397,0.1,1.4,1.7,g,8.369662259,0.4,,3
Fibres alimentaires,Hommes adultes 19 ans +,1921,Produits céréaliers,Céréales pour déjeuner,,1.3966365,0.1,1.2,1.5,g,7.603144041,0.4,,2
Fibres alimentaires,Hommes adultes 19 ans +,523,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),0.1104753,0,0.1,0.1,g,0.601416152,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,1481,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,1.2861612,0.1,1.1,1.4,g,7.001727889,0.4,,3
Fibres alimentaires,Hommes adultes 19 ans +,1375,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,0.3491479,0,0.3,0.4,g,1.900724949,0.2,,2
Fibres alimentaires,Hommes adultes 19 ans +,40,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.0159371,0,0,0,g,0.086760065,0,F,3
Fibres alimentaires,Hommes adultes 19 ans +,33,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.0089695,0,0,0,g,0.048829111,0,F,3
Fibres alimentaires,Hommes adultes 19 ans +,987,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,0.1185578,0,0.1,0.1,g,0.645416245,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,26,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0027635,0,0,0,g,0.015044152,0,F,3
Fibres alimentaires,Hommes adultes 19 ans +,383,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,0.20292,0,0.1,0.3,g,1.104675376,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,4551,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,1.7834515,0.1,1.7,1.9,g,9.708924879,0.3,,2
Fibres alimentaires,Hommes adultes 19 ans +,3442,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,0.9418204,0,0.9,1,g,5.127172611,0.2,,3
Fibres alimentaires,Hommes adultes 19 ans +,1250,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,0.5430599,0,0.5,0.6,g,2.956361482,0.2,,3
Fibres alimentaires,Hommes adultes 19 ans +,1449,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,0.2985712,0,0.3,0.3,g,1.625390786,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,5408,Viandes et volailles,,,0.0173317,0,0,0,g,0.094352219,0,E,1
Fibres alimentaires,Hommes adultes 19 ans +,2399,Viandes et volailles,Volaille,,0.0044605,0,0,0,g,0.024282287,0,E,2
Fibres alimentaires,Hommes adultes 19 ans +,2227,Viandes et volailles,Volaille,Poulet,0.0044605,0,0,0,g,0.024282287,0,E,3
Fibres alimentaires,Hommes adultes 19 ans +,248,Viandes et volailles,Volaille,Dinde et autres volailles,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,2687,Viandes et volailles,Viandes transformées,,0.0128713,0,0,0,g,0.070069932,0,E,2
Fibres alimentaires,Hommes adultes 19 ans +,732,Viandes et volailles,Viandes transformées,Bacon,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,318,Viandes et volailles,Viandes transformées,Porc salé,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,1450,Viandes et volailles,Viandes transformées,Viandes froides,0.0039219,0,0,0,g,0.021350671,0,F,3
Fibres alimentaires,Hommes adultes 19 ans +,871,Viandes et volailles,Viandes transformées,Saucisses,0.0089493,0,0,0,g,0.048719261,0,E,3
Fibres alimentaires,Hommes adultes 19 ans +,3058,Viandes et volailles,Viande rouge,,0,0,0,0,g,0,0,,2
Fibres alimentaires,Hommes adultes 19 ans +,2338,Viandes et volailles,Viande rouge,Bœuf,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,166,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,39,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,842,Viandes et volailles,Viande rouge,Porc frais,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,4590,Substituts de viande,,,1.8018075,0.1,1.6,2,g,9.808852936,0.5,,1
Fibres alimentaires,Hommes adultes 19 ans +,3647,Substituts de viande,Œufs,,0,0,0,0,g,0,0,,2
Fibres alimentaires,Hommes adultes 19 ans +,663,Substituts de viande,Légumineuses,,0.6655579,0.1,0.5,0.8,g,3.623228323,0.3,,2
Fibres alimentaires,Hommes adultes 19 ans +,1978,Substituts de viande,Noix - graines et beurre d'arachides,,1.0388431,0.1,0.9,1.2,g,5.655354079,0.4,,2
Fibres alimentaires,Hommes adultes 19 ans +,176,Substituts de viande,Tofu et produits sans viande,,0.0974064,0,0.1,0.1,g,0.530270534,0.1,E,2
Fibres alimentaires,Hommes adultes 19 ans +,316,Boissons et barres nutritionnelles,,,0.1027766,0,0.1,0.1,g,0.559505115,0.1,E,1
Fibres alimentaires,Hommes adultes 19 ans +,267,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,0.0747968,0,0,0.1,g,0.407186042,0.1,E,2
Fibres alimentaires,Hommes adultes 19 ans +,63,Boissons et barres nutritionnelles,Barres nutritionnelles,,0.0279798,0,0,0,g,0.152319073,0,E,2
Fibres alimentaires,Hommes adultes 19 ans +,5856,Soupes - sauces - épices et autres ingrédients,,,0.7181203,0,0.6,0.8,g,3.909372427,0.2,,1
Fibres alimentaires,Hommes adultes 19 ans +,2384,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,0.1860418,0,0.2,0.2,g,1.01279226,0.1,,2
Fibres alimentaires,Hommes adultes 19 ans +,1511,Soupes - sauces - épices et autres ingrédients,Soupes,,0.2893738,0,0.2,0.4,g,1.575321165,0.2,,2
Fibres alimentaires,Hommes adultes 19 ans +,5575,Soupes - sauces - épices et autres ingrédients,Épices - assaisonnements et autres ingrédients ,,0.2427047,0,0.2,0.3,g,1.321259002,0.1,,2
Fibres alimentaires,Hommes adultes 19 ans +,5232,Confiserie - sucres et grignotines salées,,,0.8095506,0,0.7,0.9,g,4.407109658,0.2,,1
Fibres alimentaires,Hommes adultes 19 ans +,1527,Confiserie - sucres et grignotines salées,Confiserie,,0.1802616,0,0.2,0.2,g,0.981325348,0.1,,2
Fibres alimentaires,Hommes adultes 19 ans +,497,Confiserie - sucres et grignotines salées,Confiserie,Bonbons,0.025454,0,0,0,g,0.138568781,0.1,F,3
Fibres alimentaires,Hommes adultes 19 ans +,1023,Confiserie - sucres et grignotines salées,Confiserie,Chocolat - bonbons et barres,0.1525865,0,0.1,0.2,g,0.830664832,0.1,,3
Fibres alimentaires,Hommes adultes 19 ans +,170,Confiserie - sucres et grignotines salées,Confiserie,Gélatine - garnitures à dessert et poudings,0.0022212,0,0,0,g,0.012091735,0,E,3
Fibres alimentaires,Hommes adultes 19 ans +,771,Confiserie - sucres et grignotines salées,Desserts glacés,,0.0869918,0,0.1,0.1,g,0.473574265,0,,2
Fibres alimentaires,Hommes adultes 19 ans +,702,Confiserie - sucres et grignotines salées,Desserts glacés,Produits laitiers glacés et analogues,0.0836581,0,0.1,0.1,g,0.455425902,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,80,Confiserie - sucres et grignotines salées,Desserts glacés,Popsicles et sorbet,0.0033337,0,0,0,g,0.018148363,0,F,3
Fibres alimentaires,Hommes adultes 19 ans +,1268,Confiserie - sucres et grignotines salées,Grignotines salées,,0.4796625,0,0.4,0.6,g,2.611232664,0.2,,2
Fibres alimentaires,Hommes adultes 19 ans +,4671,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,,0.0626348,0,0.1,0.1,g,0.340977381,0,,2
Fibres alimentaires,Hommes adultes 19 ans +,726,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Confitures - gelées et marmelades,0.0312267,0,0,0,g,0.169995118,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,1360,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Autres sucres et sirops,0.0314081,0,0,0,g,0.170982263,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,322,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Édulcorants,0,0,0,0,g,0,0,,3
Fibres alimentaires,Hommes adultes 19 ans +,4068,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Sucres,0,0,0,0,g,0,0,,3
Énergie,Population 1 an et +,186,Aliments pour bébés,,,1.1921586,0.2,0.7,1.6,kcal,0.064080277,0,E,1
Énergie,Population 1 an et +,154,Aliments pour bébés,Produits alimentaires pour bébés,,0.7665117,0.2,0.4,1.1,kcal,0.041201127,0,E,2
Énergie,Population 1 an et +,51,Aliments pour bébés,Préparation pour nourrissons,,0.425647,0.1,0.2,0.7,kcal,0.02287915,0,E,2
Énergie,Population 1 an et +,19574,Boissons (excluant laits),,,161.4979729,3.7,154.3,168.7,kcal,8.68075326,0.2,,1
Énergie,Population 1 an et +,3540,Boissons (excluant laits),Alcool,,67.8027173,3.1,61.8,73.8,kcal,3.644495644,0.2,,2
Énergie,Population 1 an et +,12127,Boissons (excluant laits),Café et thé,,8.4232915,0.8,6.8,10.1,kcal,0.452764292,0,,2
Énergie,Population 1 an et +,9217,Boissons (excluant laits),Café et thé,Café,2.1282217,0.3,1.5,2.7,kcal,0.11439504,0,,3
Énergie,Population 1 an et +,5357,Boissons (excluant laits),Café et thé,Thé,6.2950699,0.8,4.7,7.9,kcal,0.338369252,0,,3
Énergie,Population 1 an et +,103,Boissons (excluant laits),Boissons énergisantes,,0.8490229,0.2,0.5,1.2,kcal,0.045636228,0,E,2
Énergie,Population 1 an et +,2096,Boissons (excluant laits),Boissons aux fruits,,12.7352421,0.8,11.1,14.4,kcal,0.684537969,0,,2
Énergie,Population 1 an et +,6617,Boissons (excluant laits),Jus de fruit,,35.158178,1.1,33,37.3,kcal,1.889803712,0.1,,2
Énergie,Population 1 an et +,541,Boissons (excluant laits),Autres boissons,,3.2765445,0.4,2.5,4,kcal,0.176119078,0,,2
Énergie,Population 1 an et +,4394,Boissons (excluant laits),Boissons gazeuses,,29.4215015,1.2,27.1,31.7,kcal,1.581448922,0.1,,2
Énergie,Population 1 an et +,320,Boissons (excluant laits),Boissons pour sportifs,,1.9397438,0.3,1.3,2.6,kcal,0.104264079,0,E,2
Énergie,Population 1 an et +,454,Boissons (excluant laits),Jus de tomates et de légumes,,1.4051495,0.2,1.1,1.7,kcal,0.075528852,0,,2
Énergie,Population 1 an et +,82,Boissons (excluant laits),Eau vitaminée,,0.4410676,0.1,0.2,0.6,kcal,0.023708031,0,E,2
Énergie,Population 1 an et +,18272,Boissons (excluant laits),Eau,,0.0455142,0,0,0.1,kcal,0.002446453,0,E,2
Énergie,Population 1 an et +,18629,Produits laitiers et Boissons à base de plantes,,,222.6895605,3.4,216.1,229.3,kcal,11.96989097,0.2,,1
Énergie,Population 1 an et +,11627,Produits laitiers et Boissons à base de plantes,Fromages,,89.5944159,2.2,85.2,94,kcal,4.815831457,0.1,,2
Énergie,Population 1 an et +,17005,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,,112.302271,1.9,108.5,116.1,kcal,6.03641202,0.1,,2
Énergie,Population 1 an et +,6481,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 1%,20.4642894,0.8,18.8,22.1,kcal,1.099985617,0,,3
Énergie,Population 1 an et +,12441,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 2%,49.5121092,1.1,47.3,51.7,kcal,2.661348596,0.1,,3
Énergie,Population 1 an et +,4411,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Crème et autres types de lait,14.259861,0.6,13,15.5,kcal,0.766488472,0,,3
Énergie,Population 1 an et +,814,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Boissons à base de plantes,3.8715794,0.3,3.2,4.5,kcal,0.208103082,0,,3
Énergie,Population 1 an et +,6026,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait écrémé,5.6156176,0.3,5,6.2,kcal,0.301847693,0,,3
Énergie,Population 1 an et +,5835,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait entier,18.5788143,1.1,16.4,20.8,kcal,0.998638561,0.1,,3
Énergie,Population 1 an et +,4392,Produits laitiers et Boissons à base de plantes,Yogourts,,20.7928736,0.8,19.3,22.3,kcal,1.117647496,0,,2
Énergie,Population 1 an et +,18258,Graisses et huiles,,,172.4195627,2.4,167.7,177.1,kcal,9.267804755,0.1,,1
Énergie,Population 1 an et +,944,Graisses et huiles,Graisses animales,,2.5321403,0.2,2.1,3,kcal,0.136106259,0,,2
Énergie,Population 1 an et +,5492,Graisses et huiles,Beurre,,22.2968926,1,20.4,24.2,kcal,1.198490728,0.1,,2
Énergie,Population 1 an et +,10649,Graisses et huiles,Margarines,,36.5081389,0.9,34.8,38.2,kcal,1.96236609,0,,2
Énergie,Population 1 an et +,6743,Graisses et huiles,Sauces pour salade,,35.6686679,1,33.6,37.7,kcal,1.91724329,0.1,,2
Énergie,Population 1 an et +,7605,Graisses et huiles,Shortening,,34.3027315,1.2,31.9,36.7,kcal,1.843822201,0.1,,2
Énergie,Population 1 an et +,10208,Graisses et huiles,Huiles végétales,,41.1109916,1.1,39,43.3,kcal,2.209776187,0.1,,2
Énergie,Population 1 an et +,3197,Poissons et fruits de mer,,,21.9322566,1,19.9,23.9,kcal,1.178891005,0.1,,1
Énergie,Population 1 an et +,2522,Poissons et fruits de mer,Poissons,,18.8208716,0.9,17,20.7,kcal,1.011649496,0.1,,2
Énergie,Population 1 an et +,924,Poissons et fruits de mer,Mollusques et crustacés,,3.1113849,0.3,2.6,3.6,kcal,0.167241509,0,,2
Énergie,Population 1 an et +,18914,Fruits et légumes,,,197.6228078,2.5,192.7,202.5,kcal,10.6225162,0.1,,1
Énergie,Population 1 an et +,13689,Fruits et légumes,Fruits,,96.6761382,1.7,93.3,100.1,kcal,5.196484433,0.1,,2
Énergie,Population 1 an et +,5026,Fruits et légumes,Fruits,Pomme,21.3684638,0.7,20,22.7,kcal,1.148586315,0,,3
Énergie,Population 1 an et +,5308,Fruits et légumes,Fruits,Banane,25.9655893,0.7,24.6,27.3,kcal,1.395688563,0,,3
Énergie,Population 1 an et +,4326,Fruits et légumes,Fruits,Baies,7.6329526,0.3,7,8.3,kcal,0.410282413,0,,3
Énergie,Population 1 an et +,513,Fruits et légumes,Fruits,Cerises,1.312558,0.2,1,1.6,kcal,0.070551918,0,,3
Énergie,Population 1 an et +,3372,Fruits et légumes,Fruits,Agrumes,9.0076323,0.4,8.3,9.8,kcal,0.484173468,0,,3
Énergie,Population 1 an et +,2881,Fruits et légumes,Fruits,Raisins et raisins secs,7.6812101,0.5,6.8,8.6,kcal,0.412876324,0,,3
Énergie,Population 1 an et +,982,Fruits et légumes,Fruits,Melons,4.0072747,0.4,3.3,4.7,kcal,0.215396903,0,,3
Énergie,Population 1 an et +,2103,Fruits et légumes,Fruits,Autres fruits,11.5416408,0.7,10.1,12.9,kcal,0.620380144,0,,3
Énergie,Population 1 an et +,666,Fruits et légumes,Fruits,Pêches et nectarines,2.0948785,0.2,1.8,2.4,kcal,0.112602796,0,,3
Énergie,Population 1 an et +,722,Fruits et légumes,Fruits,Poires,3.4025737,0.3,2.9,3.9,kcal,0.182893335,0,,3
Énergie,Population 1 an et +,847,Fruits et légumes,Fruits,Ananas,1.7004786,0.2,1.4,2,kcal,0.091403224,0,,3
Énergie,Population 1 an et +,315,Fruits et légumes,Fruits,Prunes et pruneaux,0.9608859,0.1,0.7,1.2,kcal,0.051649031,0,,3
Énergie,Population 1 an et +,17977,Fruits et légumes,Légumes incluant pommes de terre,,100.9466696,1.7,97.6,104.3,kcal,5.426031767,0.1,,2
Énergie,Population 1 an et +,9274,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,10.7242299,0.3,10.1,11.4,kcal,0.57644311,0,,3
Énergie,Population 1 an et +,6318,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,6.1225242,0.3,5.6,6.7,kcal,0.32909467,0,,3
Énergie,Population 1 an et +,15195,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,27.0411317,0.5,26,28,kcal,1.453500549,0,,3
Énergie,Population 1 an et +,8457,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,57.0587838,1.6,54,60.1,kcal,3.066993439,0.1,,3
Énergie,Population 1 an et +,19327,Produits céréaliers,,,512.792868,4.6,503.7,521.9,kcal,27.56336987,0.2,,1
Énergie,Population 1 an et +,16168,Produits céréaliers,Pains,,233.5931051,3.4,226.9,240.3,kcal,12.55597251,0.2,,2
Énergie,Population 1 an et +,2918,Produits céréaliers,Pains,Craquelins et biscottes,13.2016384,0.7,11.9,14.5,kcal,0.709607457,0,,3
Énergie,Population 1 an et +,6257,Produits céréaliers,Pains,Autres produits panifiés,70.7621765,2.5,65.9,75.7,kcal,3.803570926,0.1,,3
Énergie,Population 1 an et +,8159,Produits céréaliers,Pains,Pains et petits pains blancs,93.7729718,2.4,89.1,98.4,kcal,5.040434974,0.1,,3
Énergie,Population 1 an et +,5962,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,55.8563184,1.6,52.7,59.1,kcal,3.002359157,0.1,,3
Énergie,Population 1 an et +,6966,Produits céréaliers,Céréales pour déjeuner,,50.7669716,1.4,48,53.6,kcal,2.72879929,0.1,,2
Énergie,Population 1 an et +,2573,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),12.4606753,0.6,11.3,13.6,kcal,0.669779598,0,,3
Énergie,Population 1 an et +,4760,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,38.3062963,1.4,35.7,41,kcal,2.059019692,0.1,,3
Énergie,Population 1 an et +,5437,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,41.5297031,1.4,38.8,44.3,kcal,2.23228254,0.1,,2
Énergie,Population 1 an et +,106,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,2.6760185,0.7,1.4,4,kcal,0.143839925,0,E,3
Énergie,Population 1 an et +,161,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,1.5697081,0.3,1,2.2,kcal,0.084374118,0,E,3
Énergie,Population 1 an et +,3755,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,23.5054213,0.9,21.8,25.2,kcal,1.263450919,0,,3
Énergie,Population 1 an et +,130,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,1.1280405,0.2,0.7,1.5,kcal,0.060633833,0,E,3
Énergie,Population 1 an et +,1777,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,12.5912602,0.7,11.2,14,kcal,0.67679873,0,,3
Énergie,Population 1 an et +,5,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Muffins et pains éclairs,0.0592545,0,0,0.1,kcal,0.003185017,0,<10,3
